time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-07T07:20:26.150Z,35.690834,-117.5393295,6.63,3.45,ml,56,59,0.1216,0.18,ci,ci38473135,2019-07-08T07:21:42.414Z,"15km ENE of Ridgecrest, CA",earthquake,0.16,0.65,0.211,18,reviewed,ci,ci
2019-07-07T07:19:16.830Z,18.972,-66.3286,28,2.26,md,14,274,0.5341,0.26,pr,pr2019188009,2019-07-07T12:50:39.197Z,"55km N of Brenas, Puerto Rico",earthquake,1.11,6.3,0.56,13,reviewed,pr,pr
2019-07-07T07:19:14.440Z,35.7801666,-117.6419983,8.24,3.44,ml,56,51,0.05068,0.18,ci,ci38473119,2019-07-07T17:23:16.881Z,"18km N of Ridgecrest, CA",earthquake,0.19,0.51,0.214,17,reviewed,ci,ci
2019-07-07T07:18:27.010Z,35.8008333,-117.3545,0.1,1.96,ml,18,191,0.1981,0.32,ci,ci38473111,2019-07-07T07:22:18.165Z,"5km NNE of Trona, CA",earthquake,1.68,31.61,0.137,26,automatic,ci,ci
2019-07-07T07:17:58.410Z,35.6378333,-117.3635,5.85,1.59,ml,12,172,0.09535,0.27,ci,ci38473103,2019-07-07T07:21:58.164Z,"14km S of Trona, CA",earthquake,0.85,2.53,0.106,14,automatic,ci,ci
2019-07-07T07:17:19.040Z,35.9078333,-117.6946667,0.62,1.86,ml,16,47,0.08042,0.26,ci,ci38473095,2019-07-07T07:21:16.185Z,"19km E of Little Lake, CA",earthquake,0.36,0.69,0.13,27,automatic,ci,ci
2019-07-07T07:16:42.430Z,35.9541667,-117.6943333,2.74,1.87,ml,16,47,0.07739,0.13,ci,ci38473087,2019-07-07T07:20:41.184Z,"19km E of Little Lake, CA",earthquake,0.22,0.41,0.151,14,automatic,ci,ci
2019-07-07T07:16:14.450Z,35.9418333,-117.6845,6.69,1.92,ml,16,51,0.06747,0.23,ci,ci38473079,2019-07-07T07:19:52.180Z,"20km E of Little Lake, CA",earthquake,0.4,1.04,0.128,27,automatic,ci,ci
2019-07-07T07:15:53.910Z,35.9935,-117.9035,2.75,1.67,ml,17,90,0.01774,0.17,ci,ci38473071,2019-07-07T07:19:51.179Z,"6km N of Little Lake, CA",earthquake,0.39,0.3,0.22,22,automatic,ci,ci
2019-07-07T07:13:02.640Z,35.9088326,-117.7086639,1.76,3.18,ml,41,37,0.09087,0.21,ci,ci38473063,2019-07-07T17:23:28.416Z,"18km E of Little Lake, CA",earthquake,0.23,0.49,0.247,24,reviewed,ci,ci
2019-07-07T07:11:59.630Z,35.621,-117.4421667,3.97,2.36,ml,19,143,0.0381,0.14,ci,ci38473055,2019-07-07T23:36:06.339Z,"17km SSW of Searles Valley, CA",earthquake,0.36,0.45,0.269,30,reviewed,ci,ci
2019-07-07T07:09:38.840Z,35.6166649,-117.4384995,2.98,3.55,mlr,66,24,0.03576,0.16,ci,ci38473039,2019-07-08T07:13:43.369Z,"17km S of Searles Valley, CA",earthquake,0.19,0.39,0.257,17,reviewed,ci,ci
2019-07-07T07:08:41.960Z,35.9215,-117.7245,0.66,2.28,ml,17,45,0.08059,0.23,ci,ci38473031,2019-07-07T07:12:25.552Z,"16km E of Little Lake, CA",earthquake,0.33,0.55,0.152,31,automatic,ci,ci
2019-07-07T07:08:25.110Z,35.9135,-117.7368333,1.61,2.38,ml,26,37,0.07476,0.19,ci,ci38473023,2019-07-07T07:12:25.060Z,"16km E of Little Lake, CA",earthquake,0.26,0.47,0.122,26,automatic,ci,ci
2019-07-07T07:07:39.430Z,35.885,-117.7151667,4.25,1.8,ml,18,64,0.08631,0.18,ci,ci38473007,2019-07-07T07:11:34.006Z,"18km ESE of Little Lake, CA",earthquake,0.33,0.79,0.157,25,automatic,ci,ci
2019-07-07T07:06:10.880Z,35.8973333,-117.6731667,9.99,2.03,ml,19,59,0.06951,0.27,ci,ci38472991,2019-07-07T07:09:57.737Z,"22km ESE of Little Lake, CA",earthquake,0.56,1,0.152,26,automatic,ci,ci
2019-07-07T07:05:26.630Z,35.8468333,-117.7145,12.15,2.14,ml,8,92,0.05599,0.12,ci,ci38472983,2019-07-07T07:09:52.736Z,"20km ESE of Little Lake, CA",earthquake,0.45,1.26,0.134,25,automatic,ci,ci
2019-07-07T07:05:24.270Z,35.6778333,-117.4306667,0.11,1.96,ml,18,133,0.09469,0.28,ci,ci38472975,2019-07-07T07:09:21.619Z,"10km SSW of Searles Valley, CA",earthquake,0.8,31.61,0.22,2,automatic,ci,ci
2019-07-07T07:04:06.810Z,35.9051667,-117.7195,1.88,2.22,ml,21,47,0.0911,0.18,ci,ci38472959,2019-07-07T07:15:23.340Z,"17km ESE of Little Lake, CA",earthquake,0.27,0.55,0.148,25,automatic,ci,ci
2019-07-07T07:03:49.810Z,35.7873333,-117.5965,10.05,1.62,ml,10,144,0.02836,0.14,ci,ci38472967,2019-07-07T07:08:13.723Z,"18km W of Searles Valley, CA",earthquake,0.64,0.88,0.178,11,automatic,ci,ci
2019-07-07T07:03:03.430Z,35.8955,-117.7256667,3.85,2.06,ml,18,59,0.09204,0.24,ci,ci38472951,2019-07-07T07:07:04.108Z,"17km ESE of Little Lake, CA",earthquake,0.41,1.11,0.131,26,automatic,ci,ci
2019-07-07T07:01:27.010Z,35.7991667,-117.5968333,13.75,1.62,ml,12,78,0.01655,0.28,ci,ci38472935,2019-07-07T07:04:58.084Z,"18km WNW of Searles Valley, CA",earthquake,0.74,1.23,0.235,10,automatic,ci,ci
2019-07-07T07:00:34.400Z,35.665,-117.465,1.92,2.44,ml,24,65,0.07836,0.21,ci,ci38472927,2019-07-07T07:04:24.064Z,"13km SSW of Searles Valley, CA",earthquake,0.34,0.76,0.098,25,automatic,ci,ci
2019-07-07T06:59:43.040Z,35.775,-117.5635,12.45,1.73,ml,18,133,0.04916,0.15,ci,ci38472919,2019-07-07T07:03:33.548Z,"14km W of Searles Valley, CA",earthquake,0.35,0.67,0.127,18,automatic,ci,ci
2019-07-07T06:59:09.610Z,35.8423333,-117.7223333,3.98,2.1,ml,10,92,0.1048,0.17,ci,ci38472911,2019-07-07T07:05:00.084Z,"20km ESE of Little Lake, CA",earthquake,0.52,1.61,0.295,4,automatic,ci,ci
2019-07-07T06:58:39.840Z,35.8371667,-117.6926667,13.67,2.5,ml,12,64,0.08023,0.24,ci,ci38472903,2019-07-07T07:02:38.542Z,"22km ESE of Little Lake, CA",earthquake,0.71,1.57,0.213,27,automatic,ci,ci
2019-07-07T06:57:27.880Z,35.6455002,-117.4541702,2.69,3.24,ml,52,59,0.05923,0.13,ci,ci38472895,2019-07-07T07:14:18.536Z,"14km SSW of Searles Valley, CA",earthquake,0.19,0.41,0.261,23,automatic,ci,ci
2019-07-07T06:56:22.060Z,35.9021667,-117.703,1.63,2.35,ml,18,77,0.08877,0.15,ci,ci38472879,2019-07-07T07:00:07.424Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.4,0.081,27,automatic,ci,ci
2019-07-07T06:53:28.320Z,35.678,-117.4743333,2.37,2.19,ml,22,125,0.09183,0.17,ci,ci38472871,2019-07-07T07:04:04.880Z,"12km SSW of Searles Valley, CA",earthquake,0.34,0.99,0.144,26,automatic,ci,ci
2019-07-07T06:53:22.460Z,59.9503,-140.7026,24,2,ml,,,,1.18,ak,ak0198n0x95i,2019-07-07T16:47:49.485Z,"70km NW of Yakutat, Alaska",ice quake,,0.3,,,automatic,ak,ak
2019-07-07T06:52:46.260Z,35.8761667,-117.7181667,7.92,1.81,ml,18,64,0.07741,0.1,ci,ci38472863,2019-07-07T06:56:27.292Z,"18km ESE of Little Lake, CA",earthquake,0.21,0.58,0.217,28,automatic,ci,ci
2019-07-07T06:49:39.990Z,35.717,-117.5255,1.59,1.99,ml,18,60,0.1146,0.21,ci,ci38472847,2019-07-07T06:53:37.201Z,"12km WSW of Searles Valley, CA",earthquake,0.35,0.74,0.121,25,automatic,ci,ci
2019-07-07T06:48:48.930Z,35.874,-117.7065,4.12,1.94,ml,22,51,0.08071,0.18,ci,ci38472839,2019-07-07T06:52:35.440Z,"19km ESE of Little Lake, CA",earthquake,0.3,0.74,0.143,25,automatic,ci,ci
2019-07-07T06:47:44.078Z,38.8855,-118.2977,5.5,1.9,ml,6,278.99,0.312,0.0565,nn,nn00692697,2019-07-08T02:06:29.818Z,"32km W of Gabbs, Nevada",earthquake,,7.9,0.43,6,reviewed,nn,nn
2019-07-07T06:47:42.050Z,35.6290016,-117.4368362,2.72,2.34,ml,31,69,0.04718,0.16,ci,ci38472831,2019-07-07T06:51:27.224Z,"16km S of Searles Valley, CA",earthquake,0.27,0.44,0.172,26,automatic,ci,ci
2019-07-07T06:47:16.340Z,35.6805,-117.5406667,10.41,1.97,ml,23,131,0.1135,0.16,ci,ci38472823,2019-07-07T06:51:07.222Z,"14km ENE of Ridgecrest, CA",earthquake,0.29,0.67,0.18,22,automatic,ci,ci
2019-07-07T06:46:24.470Z,35.9528333,-117.6961667,1.57,2.5,ml,19,52,0.07854,0.2,ci,ci38472815,2019-07-07T09:07:03.321Z,"19km E of Little Lake, CA",earthquake,0.32,0.5,0.169,25,automatic,ci,ci
2019-07-07T06:46:00.140Z,35.7125,-117.9931667,7.03,1.66,ml,9,131,0.2036,0.36,ci,ci38472807,2019-07-07T06:49:42.215Z,"18km WNW of Inyokern, CA",earthquake,1.33,31.61,0.226,16,automatic,ci,ci
2019-07-07T06:44:44.670Z,35.9193333,-117.736,1.67,2.8,ml,26,38,0.07277,0.24,ci,ci38472799,2019-07-07T06:48:22.715Z,"16km E of Little Lake, CA",earthquake,0.31,0.5,0.184,25,automatic,ci,ci
2019-07-07T06:43:15.050Z,35.607,-118.0473333,7.44,2.01,ml,8,116,0.1033,0.19,ci,ci38472791,2019-07-07T06:47:02.705Z,"22km WSW of Inyokern, CA",earthquake,0.7,2.73,0.493,17,automatic,ci,ci
2019-07-07T06:42:50.520Z,35.6015,-117.3501667,3.66,1.9,ml,13,220,0.07727,0.17,ci,ci38472783,2019-07-07T06:46:43.701Z,"18km S of Trona, CA",earthquake,0.64,1.46,0.171,23,automatic,ci,ci
2019-07-07T06:42:39.510Z,35.8371667,-117.6276667,13.06,1.76,ml,13,133,0.1006,0.22,ci,ci38472775,2019-07-07T06:46:23.699Z,"22km WNW of Searles Valley, CA",earthquake,0.5,1.28,0.182,12,automatic,ci,ci
2019-07-07T06:42:22.340Z,35.6093333,-117.6066667,1.67,1.72,ml,11,98,0.1199,0.14,ci,ci38472767,2019-07-07T06:46:20.184Z,"6km ESE of Ridgecrest, CA",earthquake,0.3,0.58,0.086,17,automatic,ci,ci
2019-07-07T06:41:13.510Z,35.8168335,-117.6603317,8.17,2.69,ml,34,40,0.05107,0.18,ci,ci38472759,2019-07-07T06:44:59.269Z,"22km N of Ridgecrest, CA",earthquake,0.26,0.69,0.252,21,automatic,ci,ci
2019-07-07T06:40:54.800Z,35.8778333,-117.7253333,2.97,2.01,ml,19,60,0.07623,0.15,ci,ci38472751,2019-07-07T06:44:39.731Z,"18km ESE of Little Lake, CA",earthquake,0.29,0.52,0.172,26,automatic,ci,ci
2019-07-07T06:39:56.539Z,62.3542,-151.5243,80.4,1.5,ml,,,,0.63,ak,ak0198n0ubpu,2019-07-07T06:48:40.920Z,"73km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-07T06:38:34.610Z,35.6318333,-117.4465,5.92,1.96,ml,26,68,0.04701,0.16,ci,ci38472743,2019-07-07T06:42:34.196Z,"16km SSW of Searles Valley, CA",earthquake,0.32,0.88,0.124,27,automatic,ci,ci
2019-07-07T06:37:55.700Z,35.6816667,-117.4806667,1.95,1.84,ml,14,94,0.09614,0.33,ci,ci38472735,2019-07-07T06:41:45.190Z,"12km SW of Searles Valley, CA",earthquake,0.69,0.85,0.181,26,automatic,ci,ci
2019-07-07T06:35:36.490Z,35.6431667,-117.6078333,8.13,1.83,ml,18,59,0.1261,0.16,ci,ci38472719,2019-07-07T06:39:24.116Z,"7km ENE of Ridgecrest, CA",earthquake,0.33,1.05,0.212,26,automatic,ci,ci
2019-07-07T06:34:29.765Z,-32.3129,-178.8175,35,4.9,mb,,158,3.152,0.9,us,us70004dp4,2019-07-07T07:36:44.040Z,"97km S of L'Esperance Rock, New Zealand",earthquake,6.2,2,0.094,35,reviewed,us,us
2019-07-07T06:34:18.550Z,35.9543333,-117.7411667,0.05,1.54,ml,12,128,0.06229,0.22,ci,ci38472711,2019-07-07T06:38:04.110Z,"15km E of Little Lake, CA",earthquake,0.47,31.61,0.206,17,automatic,ci,ci
2019-07-07T06:32:52.020Z,35.7641667,-117.5648333,8.51,2.22,ml,21,85,0.05792,0.22,ci,ci38472703,2019-07-07T06:46:21.721Z,"14km W of Searles Valley, CA",earthquake,0.43,1.01,0.167,24,automatic,ci,ci
2019-07-07T06:31:10.640Z,35.8548333,-117.6806667,9.79,1.53,ml,11,103,0.08255,0.21,ci,ci38472695,2019-07-07T06:34:54.640Z,"22km ESE of Little Lake, CA",earthquake,0.5,0.92,0.132,16,automatic,ci,ci
2019-07-07T06:29:49.260Z,35.6496667,-117.4415,7.89,2.3,ml,24,68,0.06525,0.19,ci,ci38472687,2019-07-07T06:41:06.507Z,"14km SSW of Searles Valley, CA",earthquake,0.37,1.02,0.222,25,automatic,ci,ci
2019-07-07T06:28:35.120Z,35.6838333,-117.3573333,13.55,1.9,ml,13,180,0.1293,0.27,ci,ci38472671,2019-07-07T06:33:00.169Z,"9km SSE of Trona, CA",earthquake,1.24,2.03,0.256,12,automatic,ci,ci
2019-07-07T06:28:09.610Z,35.867,-117.7028333,1.96,1.88,ml,15,63,0.07709,0.24,ci,ci38472663,2019-07-07T06:32:02.103Z,"20km ESE of Little Lake, CA",earthquake,0.54,0.83,0.156,26,automatic,ci,ci
2019-07-07T06:28:03.430Z,35.7705,-117.4711667,17.87,2.02,ml,11,192,0.196,0.33,ci,ci38472655,2019-07-07T06:37:17.185Z,"6km W of Searles Valley, CA",earthquake,1.21,2.31,0.196,3,automatic,ci,ci
2019-07-07T06:26:59.930Z,35.4008333,-117.1971667,0.24,2.05,ml,7,169,0.05055,0.41,ci,ci38472647,2019-07-07T06:30:54.527Z,"40km E of Johannesburg, CA",earthquake,2.37,31.61,0.256,27,automatic,ci,ci
2019-07-07T06:26:48.900Z,35.918,-117.7115,2.43,2.3,ml,20,63,0.09085,0.15,ci,ci38472639,2019-07-07T06:30:39.459Z,"18km E of Little Lake, CA",earthquake,0.23,0.39,0.111,26,automatic,ci,ci
2019-07-07T06:25:54.040Z,35.9125,-117.7351667,2.22,2.46,ml,25,60,0.07643,0.25,ci,ci38472631,2019-07-07T06:36:28.240Z,"16km E of Little Lake, CA",earthquake,0.34,0.67,0.184,26,automatic,ci,ci
2019-07-07T06:25:25.388Z,56.51,-148.6137,19.86,3.9,ml,,182,2.511,0.62,us,us70004dn5,2019-07-07T16:47:48.427Z,"270km ESE of Kodiak, Alaska",earthquake,8.7,9.2,0.038,92,reviewed,us,us
2019-07-07T06:24:27.630Z,35.632,-117.4231644,3.02,2.56,ml,26,99,0.05543,0.14,ci,ci38472623,2019-07-07T06:28:09.030Z,"15km S of Searles Valley, CA",earthquake,0.26,0.41,0.238,25,automatic,ci,ci
2019-07-07T06:23:41.720Z,35.7756667,-117.5998333,2.03,2.46,ml,17,65,0.1381,0.17,ci,ci38472607,2019-07-07T06:27:31.025Z,"18km W of Searles Valley, CA",earthquake,0.34,0.65,0.125,25,automatic,ci,ci
2019-07-07T06:22:13.590Z,35.5686667,-117.332,0.71,2,ml,12,158,0.05105,0.19,ci,ci38472599,2019-07-07T06:25:56.014Z,"22km S of Trona, CA",earthquake,0.52,0.61,0.146,26,automatic,ci,ci
2019-07-07T06:21:43.000Z,35.4118333,-117.7646667,8.88,1.9,ml,24,66,0.09543,0.21,ci,ci38472591,2019-07-07T06:25:35.502Z,"13km WNW of Johannesburg, CA",earthquake,0.37,1.07,0.178,27,automatic,ci,ci
2019-07-07T06:20:36.740Z,35.7273333,-117.5595,5.09,2.53,ml,27,58,0.1593,0.24,ci,ci38472583,2019-07-07T06:36:15.585Z,"15km WSW of Searles Valley, CA",earthquake,0.37,3.49,0.134,25,automatic,ci,ci
2019-07-07T06:19:43.730Z,35.7838333,-117.6306667,6.5,1.93,ml,18,65,0.1119,0.27,ci,ci38472575,2019-07-07T06:23:41.493Z,"19km NNE of Ridgecrest, CA",earthquake,0.46,1.63,0.112,20,automatic,ci,ci
2019-07-07T06:18:54.240Z,35.6091667,-117.3426667,2.94,2.47,ml,18,140,0.0859,0.19,ci,ci38472567,2019-07-07T06:22:36.992Z,"18km S of Trona, CA",earthquake,0.4,0.68,0.18,25,automatic,ci,ci
2019-07-07T06:16:32.810Z,35.753334,-117.5719986,4.16,2.97,ml,30,70,0.1575,0.16,ci,ci38472559,2019-07-07T07:54:18.721Z,"15km W of Searles Valley, CA",earthquake,0.31,0.76,0.198,24,automatic,ci,ci
2019-07-07T06:16:12.180Z,35.7488327,-117.5326691,7.47,2.41,ml,25,73,0.1718,0.23,ci,ci38472551,2019-07-07T06:19:58.423Z,"12km W of Searles Valley, CA",earthquake,0.41,3.26,0.135,9,automatic,ci,ci
2019-07-07T06:15:08.130Z,35.6993333,-117.5451667,2.64,2.73,ml,26,59,0.1313,0.15,ci,ci38472543,2019-07-07T06:26:10.680Z,"15km NE of Ridgecrest, CA",earthquake,0.24,0.99,0.136,25,automatic,ci,ci
2019-07-07T06:14:19.660Z,35.8833333,-117.7308333,2.81,1.8,ml,18,62,0.07958,0.16,ci,ci38472535,2019-07-07T06:18:06.870Z,"17km ESE of Little Lake, CA",earthquake,0.32,0.59,0.104,26,automatic,ci,ci
2019-07-07T06:13:25.030Z,35.7041667,-117.4766667,1.47,2.22,ml,19,135,0.118,0.21,ci,ci38472519,2019-07-07T06:17:11.865Z,"10km SW of Searles Valley, CA",earthquake,0.5,0.89,0.206,25,automatic,ci,ci
2019-07-07T06:12:11.140Z,35.8926667,-117.738,7.75,1.7,ml,13,73,0.08595,0.19,ci,ci38472503,2019-07-07T06:15:51.819Z,"16km ESE of Little Lake, CA",earthquake,0.42,1.31,0.149,8,automatic,ci,ci
2019-07-07T06:11:44.320Z,35.7163333,-117.5481667,2,1.78,ml,14,74,0.1473,0.21,ci,ci38472495,2019-07-07T06:15:18.466Z,"14km WSW of Searles Valley, CA",earthquake,0.43,0.88,0.106,19,automatic,ci,ci
2019-07-07T06:11:29.450Z,35.8715,-117.6356667,14.83,1.67,ml,10,123,0.06975,0.23,ci,ci38472487,2019-07-08T15:25:47.254Z,"24km WNW of Searles Valley, CA",earthquake,0.8,1.02,0.128,14,automatic,ci,ci
2019-07-07T06:10:14.550Z,36.117,-117.9308333,2.2,2.64,ml,19,62,0.06152,0.27,ci,ci38472479,2019-07-07T06:13:56.801Z,"8km N of Coso Junction, CA",earthquake,0.43,0.85,0.145,26,automatic,ci,ci
2019-07-07T06:09:36.790Z,35.8131667,-117.6471667,2.8,2.63,ml,26,50,0.09579,0.2,ci,ci38472471,2019-07-07T06:20:20.015Z,"22km N of Ridgecrest, CA",earthquake,0.29,0.8,0.141,25,automatic,ci,ci
2019-07-07T06:08:40.337Z,69.1718,-144.4315,1.6,1.6,ml,,,,0.55,ak,ak0198n0nn9g,2019-07-07T06:16:22.811Z,"111km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-07-07T06:07:06.510Z,35.6656685,-117.5238342,7.01,3.45,mlr,55,61,0.0936,0.17,ci,ci38472463,2019-07-08T06:08:24.032Z,"15km ENE of Ridgecrest, CA",earthquake,0.17,0.72,0.24,17,automatic,ci,ci
2019-07-07T06:06:47.720Z,35.7276667,-117.5123333,7.53,1.77,ml,18,166,0.1467,0.27,ci,ci38472455,2019-07-07T06:18:19.890Z,"11km WSW of Searles Valley, CA",earthquake,0.85,2.3,0.177,23,automatic,ci,ci
2019-07-07T06:05:27.910Z,35.8676667,-117.6936667,2.35,2.17,ml,21,56,0.08263,0.15,ci,ci38472431,2019-07-07T06:20:33.227Z,"21km ESE of Little Lake, CA",earthquake,0.24,0.39,0.132,25,automatic,ci,ci
2019-07-07T06:04:13.860Z,35.8365,-117.6836667,4.15,1.88,ml,15,107,0.07165,0.14,ci,ci38472423,2019-07-07T06:10:22.193Z,"23km ESE of Little Lake, CA",earthquake,0.38,0.67,0.09,25,automatic,ci,ci
2019-07-07T06:03:49.300Z,35.876,-117.5676667,16.29,1.62,ml,11,175,0.06567,0.3,ci,ci38472415,2019-07-07T06:07:31.248Z,"19km NW of Searles Valley, CA",earthquake,1,1.55,0.162,19,automatic,ci,ci
2019-07-07T06:01:55.690Z,35.8426667,-117.6905,5.67,1.86,ml,19,60,0.06937,0.18,ci,ci38472399,2019-07-07T06:05:40.728Z,"22km ESE of Little Lake, CA",earthquake,0.44,0.86,0.11,21,automatic,ci,ci
2019-07-07T06:01:10.600Z,35.9178333,-117.7013333,2.18,2.34,ml,22,63,0.08281,0.19,ci,ci38472391,2019-07-07T06:11:52.352Z,"19km E of Little Lake, CA",earthquake,0.29,0.57,0.151,25,automatic,ci,ci
2019-07-07T05:57:02.580Z,35.8904991,-117.7043304,2.59,2.13,ml,15,130,0.09474,0.15,ci,ci38472359,2019-07-07T06:04:50.954Z,"19km ESE of Little Lake, CA",earthquake,0.36,0.49,0.203,23,automatic,ci,ci
2019-07-07T05:56:15.367Z,62.8265,-152.6752,10.8,1.9,ml,,,,1.39,ak,ak0198n0cg58,2019-07-07T06:00:37.646Z,"143km WNW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-07T05:51:45.850Z,35.7916667,-117.6235,7.44,1.68,ml,15,119,0.1162,0.16,ci,ci38472335,2019-07-07T05:55:38.145Z,"20km NNE of Ridgecrest, CA",earthquake,0.31,1.54,0.101,13,automatic,ci,ci
2019-07-07T05:47:57.720Z,35.8466667,-117.6721667,3.37,1.75,ml,16,60,0.08439,0.17,ci,ci38472327,2019-07-07T05:55:51.263Z,"23km ESE of Little Lake, CA",earthquake,0.3,1.04,0.141,24,automatic,ci,ci
2019-07-07T05:44:32.810Z,35.7673333,-117.5691667,10.19,1.79,ml,12,132,0.1644,0.27,ci,ci38472311,2019-07-07T05:49:17.783Z,"15km W of Searles Valley, CA",earthquake,0.65,1.81,0.156,18,automatic,ci,ci
2019-07-07T05:43:44.330Z,36.1708333,-117.8685,2.83,2.27,ml,16,58,0.05428,0.16,ci,ci38472303,2019-07-07T05:58:59.980Z,"16km NNE of Coso Junction, CA",earthquake,0.3,0.49,0.179,26,automatic,ci,ci
2019-07-07T05:42:55.522Z,66.2994,-157.4541,0,1.6,ml,,,,0.97,ak,ak0198n09j8c,2019-07-07T05:47:44.296Z,"72km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-07T05:42:27.920Z,35.8756667,-117.7151667,9.93,2.55,ml,18,70,0.0782,0.22,ci,ci38472295,2019-07-07T05:57:41.706Z,"18km ESE of Little Lake, CA",earthquake,0.48,0.93,0.14,26,automatic,ci,ci
2019-07-07T05:41:51.930Z,36.0421667,-117.8393333,2.13,2.65,ml,22,51,0.0538,0.19,ci,ci38472287,2019-07-07T05:57:27.743Z,"10km E of Coso Junction, CA",earthquake,0.32,0.48,0.131,30,automatic,ci,ci
2019-07-07T05:38:15.510Z,35.7643318,-117.5773315,6.9,4.52,mw,60,56,0.1582,0.18,ci,ci38472279,2019-07-08T16:42:09.089Z,"16km W of Searles Valley, CA",earthquake,0.19,0.79,,6,reviewed,ci,ci
2019-07-07T05:37:31.130Z,35.7965,-117.621,6.7,1.79,ml,17,120,0.1176,0.15,ci,ci38472271,2019-07-07T05:50:39.221Z,"20km W of Searles Valley, CA",earthquake,0.33,0.91,0.14,20,reviewed,ci,ci
2019-07-07T05:36:52.350Z,35.5463333,-117.3241667,0.8,2.1,ml,23,78,0.03923,0.24,ci,ci38472263,2019-07-07T05:57:16.627Z,"25km SSE of Trona, CA",earthquake,0.4,0.71,0.172,26,automatic,ci,ci
2019-07-07T05:34:43.580Z,35.5905,-117.437,4.77,1.85,ml,18,142,0.02092,0.25,ci,ci38472247,2019-07-07T05:38:26.750Z,"20km S of Searles Valley, CA",earthquake,0.5,0.58,0.116,27,automatic,ci,ci
2019-07-07T05:33:54.500Z,35.8621667,-117.7063333,4.49,1.55,ml,13,95,0.07159,0.17,ci,ci38472239,2019-07-07T05:37:50.747Z,"20km ESE of Little Lake, CA",earthquake,0.49,0.72,0.199,8,automatic,ci,ci
2019-07-07T05:33:28.690Z,35.8648333,-117.6908333,0.06,1.78,ml,15,96,0.0823,0.38,ci,ci38472231,2019-07-07T05:37:15.741Z,"21km ESE of Little Lake, CA",earthquake,0.7,31.61,0.238,25,automatic,ci,ci
2019-07-07T05:32:19.320Z,36.0239983,-117.8608322,1.47,1.95,ml,15,78,0.02895,0.12,ci,ci38472223,2019-07-07T05:36:10.736Z,"8km ESE of Coso Junction, CA",earthquake,0.26,0.35,0.298,14,automatic,ci,ci
2019-07-07T05:31:31.600Z,35.7441667,-117.4961667,9.36,1.6,ml,13,104,0.1597,0.25,ci,ci38472215,2019-07-07T05:35:21.732Z,"9km WSW of Searles Valley, CA",earthquake,0.67,2.99,0.176,13,automatic,ci,ci
2019-07-07T05:30:35.460Z,35.602,-117.4035,6.42,2.39,ml,27,71,0.05028,0.2,ci,ci38472207,2019-07-07T05:41:14.790Z,"18km S of Trona, CA",earthquake,0.37,0.89,0.194,26,automatic,ci,ci
2019-07-07T05:29:52.650Z,35.9203333,-117.7158333,2.13,2.13,ml,20,49,0.0876,0.15,ci,ci38472199,2019-07-07T05:33:41.721Z,"17km E of Little Lake, CA",earthquake,0.25,0.54,0.119,25,automatic,ci,ci
2019-07-07T05:29:33.600Z,35.6403333,-117.4593333,5.84,1.5,ml,13,116,0.05377,0.16,ci,ci38472191,2019-07-07T05:33:21.720Z,"15km SSW of Searles Valley, CA",earthquake,0.5,0.91,0.165,18,automatic,ci,ci
2019-07-07T05:28:43.280Z,35.8785,-117.6946667,8.01,1.59,ml,18,55,0.09014,0.12,ci,ci38472183,2019-07-07T05:32:32.187Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.87,0.197,23,automatic,ci,ci
2019-07-07T05:26:23.690Z,40.2560005,-124.8213348,4.71,3.29,ml,25,281,0.3677,0.42,nc,nc73212301,2019-07-07T16:48:48.648Z,"46km W of Petrolia, CA",earthquake,5.65,5.24,0.324,6,automatic,nc,nc
2019-07-07T05:26:11.120Z,35.711,-117.5618333,2.75,1.82,ml,23,67,0.1484,0.18,ci,ci38472175,2019-07-07T05:29:57.170Z,"14km NE of Ridgecrest, CA",earthquake,0.28,1.54,0.174,27,automatic,ci,ci
2019-07-07T05:25:22.880Z,35.9243333,-117.7003333,10.72,1.73,ml,17,64,0.08085,0.26,ci,ci38472167,2019-07-07T05:29:12.999Z,"19km E of Little Lake, CA",earthquake,0.56,0.79,0.197,23,automatic,ci,ci
2019-07-07T05:24:32.570Z,35.5351667,-117.648,-0.13,1.51,ml,9,99,0.06209,0.3,ci,ci38472151,2019-07-07T05:28:33.163Z,"10km SSE of Ridgecrest, CA",earthquake,1.07,31.61,0.191,19,automatic,ci,ci
2019-07-07T05:23:54.000Z,35.7275,-117.5445,10.31,1.84,ml,10,155,0.1713,0.17,ci,ci38472127,2019-07-07T05:27:39.157Z,"13km WSW of Searles Valley, CA",earthquake,0.48,1.32,0.135,20,automatic,ci,ci
